Piezómetros,,,,,,,,,,,,,,,,,
Cod. Piezómetro,Profundidad obra (m),Provincia,Municipio,Fecha Nivel,Nº Medidas,Nombre,Demarcación Hidrográfica,Masa de agua subterránea sobre la que se sitúa el piezómetro,Unidad Hidrogeológica,Cota terreno (msnm),Profundidad (m),Coordenada X (ETRS89),Coordenada Y (ETRS89),Descripción,Fecha,Nivel,Cota
06.14.010,384,Almería,Dalías,30-11-2001,145,Los Atajuelos,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,237,384,512.788,4.072.093,Los Atajuelos,30-11-2001,"302,49","-65,30"
06.14.010,384,Almería,Dalías,30-11-2001,145,Los Atajuelos,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,237,384,512.788,4.072.093,Los Atajuelos,20-12-2001,"301,46","-64,27"
06.14.010,384,Almería,Dalías,30-11-2001,145,Los Atajuelos,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,237,384,512.788,4.072.093,Los Atajuelos,18-01-2002,"300,16","-62,97"
06.14.010,384,Almería,Dalías,30-11-2001,145,Los Atajuelos,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,237,384,512.788,4.072.093,Los Atajuelos,08-02-2002,"299,81","-62,62"
06.14.010,384,Almería,Dalías,30-11-2001,145,Los Atajuelos,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,237,384,512.788,4.072.093,Los Atajuelos,12-03-2002,"299,11","-61,92"
06.14.010,384,Almería,Dalías,30-11-2001,145,Los Atajuelos,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,237,384,512.788,4.072.093,Los Atajuelos,09-04-2002,"298,67","-61,48"
06.14.010,384,Almería,Dalías,30-11-2001,145,Los Atajuelos,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,237,384,512.788,4.072.093,Los Atajuelos,04-05-2002,"298,64","-61,45"
06.14.010,384,Almería,Dalías,30-11-2001,145,Los Atajuelos,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,237,384,512.788,4.072.093,Los Atajuelos,10-06-2002,"298,89","-61,70"
06.14.010,384,Almería,Dalías,30-11-2001,145,Los Atajuelos,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,237,384,512.788,4.072.093,Los Atajuelos,09-07-2002,"298,56","-61,37"
06.14.010,384,Almería,Dalías,30-11-2001,145,Los Atajuelos,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,237,384,512.788,4.072.093,Los Atajuelos,07-08-2002,"298,14","-60,95"
