Piezómetros,,,,,,,,,,,,,,,,,
Cod. Piezómetro,Profundidad obra (m),Provincia,Municipio,Fecha Nivel,Nº Medidas,Nombre,Demarcación Hidrográfica,Masa de agua subterránea sobre la que se sitúa el piezómetro,Unidad Hidrogeológica,Cota terreno (msnm),Profundidad (m),Coordenada X (ETRS89),Coordenada Y (ETRS89),Descripción,Fecha,Nivel,Cota
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,12-02-2007,"90,81","309,20"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,05-03-2007,"90,78","309,23"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,03-04-2007,"91,03","308,98"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,02-05-2007,"91,01","309,00"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,09-06-2007,"91,24","308,77"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,09-07-2007,"91,36","308,65"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,07-08-2007,"91,48","308,53"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,10-09-2007,"91,52","308,49"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,03-10-2007,"91,08","308,93"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,12-11-2007,"91,10","308,91"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,11-12-2007,"91,01","309,00"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,03-01-2008,"90,98","309,03"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,12-02-2008,"91,04","308,97"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,11-03-2008,"90,99","309,02"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,11-04-2008,"91,19","308,82"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,12-05-2008,"91,42","308,59"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,09-06-2008,"91,63","308,38"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,09-07-2008,"91,49","308,52"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,06-08-2008,"91,73","308,28"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,10-09-2008,"92,83","307,18"
06.13.010,165,Almería,Berja,12-02-2007,89,Rambla del Boquerón,CUENCAS MEDITERRANEAS ANDALUZAS,OESTE DE SIERRA DE GÁDOR,Sierra de Gador,400,165,507.626,4.076.767,Rambla del Boquerón,09-10-2008,"92,82","307,19"
