Piezómetros,,,,,,,,,,,,,,,,,
Cod. Piezómetro,Profundidad obra (m),Provincia,Municipio,Fecha Nivel,Nº Medidas,Nombre,Demarcación Hidrográfica,Masa de agua subterránea sobre la que se sitúa el piezómetro,Unidad Hidrogeológica,Cota terreno (msnm),Profundidad (m),Coordenada X (ETRS89),Coordenada Y (ETRS89),Descripción,Fecha,Nivel,Cota
06.14.015,160,Almería,Roquetas de Mar,20-11-2001,133,Los Rincones,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,270,160,534.888,4.077.743,Los Rincones,20-11-2001,"45,20","225,19"
06.14.015,160,Almería,Roquetas de Mar,20-11-2001,133,Los Rincones,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,270,160,534.888,4.077.743,Los Rincones,20-12-2001,"45,18","225,21"
06.14.015,160,Almería,Roquetas de Mar,20-11-2001,133,Los Rincones,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,270,160,534.888,4.077.743,Los Rincones,18-01-2002,"45,18","225,21"
06.14.015,160,Almería,Roquetas de Mar,20-11-2001,133,Los Rincones,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,270,160,534.888,4.077.743,Los Rincones,08-02-2002,"45,15","225,24"
06.14.015,160,Almería,Roquetas de Mar,20-11-2001,133,Los Rincones,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,270,160,534.888,4.077.743,Los Rincones,12-03-2002,"45,19","225,20"
06.14.015,160,Almería,Roquetas de Mar,20-11-2001,133,Los Rincones,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,270,160,534.888,4.077.743,Los Rincones,08-04-2002,"45,21","225,18"
06.14.015,160,Almería,Roquetas de Mar,20-11-2001,133,Los Rincones,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,270,160,534.888,4.077.743,Los Rincones,03-05-2002,"45,20","225,19"
06.14.015,160,Almería,Roquetas de Mar,20-11-2001,133,Los Rincones,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,270,160,534.888,4.077.743,Los Rincones,11-06-2002,"45,23","225,16"
06.14.015,160,Almería,Roquetas de Mar,20-11-2001,133,Los Rincones,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,270,160,534.888,4.077.743,Los Rincones,08-07-2002,"45,24","225,15"
06.14.015,160,Almería,Roquetas de Mar,20-11-2001,133,Los Rincones,CUENCAS MEDITERRANEAS ANDALUZAS,CAMPO DE DALÍAS-SIERRA DE GÁDOR,Campo de Dalias,270,160,534.888,4.077.743,Los Rincones,07-08-2002,"45,26","225,13"
